PetID,AdoptionSpeed,bert_prob_0,bert_prob_1,bert_prob_2,bert_prob_3,bert_prob_4
0ffe99b25,2,0.031929508,0.30207783,0.2663799,0.19878589,0.20082691
5bc5e3faa,1,0.020569824,0.20493773,0.29884553,0.28391534,0.19173157
6c3222742,3,0.016961602,0.25640774,0.39448684,0.2710236,0.0611203
ea65fe96c,4,0.059039917,0.25672475,0.24910551,0.18653478,0.24859504
199f37bc2,4,0.039637346,0.2934069,0.24440111,0.20666964,0.215885
adff46aad,2,0.00836325,0.1326851,0.13045648,0.18509607,0.5433991
8ba1566de,1,0.013875962,0.28723896,0.3742941,0.27997187,0.044619147
c226ecabd,4,0.005347387,0.046513535,0.071393974,0.09617425,0.78057086
a427984f4,2,0.025932387,0.29507852,0.26951277,0.25458953,0.15488684
4cb849b69,1,0.033406302,0.30532643,0.24236166,0.19381925,0.22508635
3ab64c5a4,1,0.024709065,0.28619,0.2846398,0.2498683,0.15459281
d2b59ecaa,1,0.012950946,0.17286897,0.22572671,0.28131533,0.30713806
515d9508a,3,0.02992647,0.17053923,0.18750265,0.20469485,0.4073368
3653c9384,2,0.026021741,0.22184421,0.24378951,0.23380338,0.27454114
3a7d3c17e,4,0.009372121,0.13008115,0.30928093,0.4241029,0.12716295
54b0c0564,3,0.05107382,0.31293073,0.26616356,0.17334412,0.19648778
6f28d2ab3,2,0.019676646,0.15326306,0.20831098,0.26620603,0.35254323
210c4a637,2,0.029754678,0.2949108,0.30100334,0.22529452,0.14903672
9f3e23878,4,0.012918764,0.23449686,0.42750216,0.27451715,0.05056504
478312b59,2,0.036651902,0.25985742,0.22506317,0.17763886,0.30078864
9e4e77074,2,0.008712561,0.1852722,0.43964574,0.31731805,0.0490515
229beedff,4,0.03502508,0.2982753,0.27303606,0.22569147,0.16797213
d8f35138d,2,0.039322384,0.2710974,0.23948658,0.1940595,0.25603414
b3f69b209,3,0.022688288,0.16393536,0.17303987,0.16576968,0.47456682
a1fb1b5bb,3,0.013927795,0.1559933,0.27317455,0.33470595,0.22219846
5dace0494,1,0.017277477,0.21725358,0.24741146,0.2799215,0.23813596
58ef3eec9,4,0.030274352,0.33401933,0.24431103,0.2138991,0.17749617
a4ade8bb2,1,0.010047175,0.2144839,0.3715077,0.3775035,0.026457768
8b8c686ec,0,0.027410975,0.22176701,0.21558152,0.21411021,0.32113034
858854bb5,4,0.047426373,0.33964413,0.2588515,0.17454132,0.17953664
cf6995fef,1,0.016666247,0.20546818,0.22414003,0.3173136,0.23641197
05bde54cc,2,0.011947632,0.25049394,0.37336478,0.3334293,0.030764386
a8e5ae23a,2,0.01162891,0.15131551,0.2929074,0.36329657,0.18085152
a124a31ee,2,0.016439773,0.26830003,0.25309354,0.2775286,0.184638
5f235ec16,1,0.051395394,0.26161164,0.25924128,0.21215184,0.21559982
554965e66,1,0.0239635,0.29184186,0.25316522,0.25398058,0.17704886
2b38b60d2,3,0.026255578,0.22166897,0.23311079,0.24987446,0.26909015
408d4d8e0,4,0.048483405,0.32795796,0.17719056,0.14002073,0.30634734
c66946e39,2,0.035518445,0.3485871,0.25521517,0.21599503,0.14468424
fff4a6420,2,0.029034687,0.24943301,0.3367234,0.2560004,0.1288085
e6dff6d40,4,0.024850896,0.22589394,0.2633797,0.2696651,0.2162104
bbfc8a037,2,0.032649066,0.34471104,0.30572265,0.18440825,0.1325089
d452218f1,2,0.022568248,0.36522898,0.22746368,0.19775936,0.18697976
21ae91701,4,0.023094878,0.22059418,0.22865002,0.24716018,0.2805007
47fd4a840,4,0.014366656,0.1280433,0.17473881,0.21372546,0.46912578
95e206d02,4,0.0344205,0.2581061,0.23309952,0.19548641,0.27888745
8ff0818d5,3,0.015674794,0.26147997,0.3166586,0.25866115,0.14752552
bc9c5a76d,2,0.021667432,0.16808125,0.19187188,0.19503933,0.42334002
483f1aae8,4,0.005090622,0.058072966,0.09280384,0.1458134,0.6982192
2ff9e9534,1,0.018963385,0.15941633,0.20783809,0.24560289,0.36817935
f67d78df8,4,0.023669073,0.27155676,0.30977446,0.24958012,0.1454196
04f7eafde,1,0.025659865,0.26745784,0.30045176,0.23472247,0.17170809
94563fe71,2,0.062867895,0.28402582,0.26832214,0.19406638,0.19071779
460ac160c,1,0.026000682,0.23364675,0.26848537,0.24279147,0.22907573
339a623c4,4,0.025455061,0.20190096,0.24145636,0.22118494,0.3100027
0073c33d0,3,0.013524298,0.20216967,0.36585528,0.3423181,0.07613258
20ba919c6,1,0.02592773,0.24115907,0.276363,0.25418276,0.20236748
79075eca4,2,0.0293004,0.3095017,0.2684699,0.22863705,0.16409095
63dad490d,3,0.015175419,0.14765438,0.18379647,0.24025258,0.41312113
5bee46079,4,0.021415787,0.1814074,0.23526268,0.24060252,0.32131165
83ea92fcc,2,0.04713261,0.3309363,0.28099027,0.1718461,0.1690947
f61c4cead,3,0.017572647,0.26173308,0.23981225,0.2973197,0.18356228
3316a5619,0,0.108729444,0.27468845,0.25431293,0.17014897,0.19212018
9a2b50582,1,0.031504314,0.19997375,0.20382552,0.19161895,0.37307745
b84ad40b4,2,0.017974067,0.26293188,0.2590967,0.2899804,0.17001693
718a5d950,1,0.06314149,0.31451267,0.29837385,0.1741531,0.14981893
5be134946,4,0.032211516,0.21446358,0.27745083,0.27004102,0.20583306
8693c4e7f,0,0.026739756,0.32114756,0.33557177,0.21093376,0.10560712
9be11ef9b,0,0.04261741,0.23851718,0.27127078,0.24536985,0.20222484
474e70ba1,2,0.016136909,0.27032462,0.40367904,0.24166146,0.06819799
d4af42055,4,0.024403095,0.14199026,0.2092774,0.21305875,0.41127038
29bcccb7c,3,0.009124506,0.08743691,0.13880862,0.19699317,0.5676368
1ae9a98d3,3,0.010975778,0.064085186,0.35534042,0.54107225,0.028526349
217fcf5f1,1,0.016621891,0.16287865,0.21807602,0.23182887,0.3705946
79bf5eb37,0,0.01733403,0.15316994,0.21545905,0.27545103,0.33858597
67d74124e,4,0.031631947,0.23601706,0.21625271,0.22791465,0.28818363
5e0519e3d,4,0.009455449,0.11445572,0.19331233,0.31679302,0.3659835
a8c336257,1,0.023870632,0.31761828,0.36419612,0.21936014,0.074954785
62955be50,4,0.023639468,0.15085529,0.17460369,0.18836418,0.4625374
a63a0ac25,3,0.016170338,0.19737102,0.271432,0.35393342,0.16109319
5e8872259,4,0.04471052,0.29535928,0.2062514,0.20702672,0.24665208
e95bb9197,4,0.030102456,0.20292994,0.22149685,0.23165932,0.31381145
c7e61f3c2,3,0.010028154,0.18163274,0.23423219,0.3744479,0.19965906
68b7c23f3,1,0.030088462,0.274726,0.23762353,0.24228302,0.21527906
14a9958e0,3,0.019749427,0.14585648,0.18569219,0.21701667,0.43168518
ec4089e58,4,0.016608505,0.12469713,0.16166079,0.20104648,0.4959871
5f5bd40ca,1,0.030500533,0.35080227,0.29740095,0.17720184,0.14409436
d3740baed,2,0.035624545,0.29018763,0.31574365,0.20723975,0.15120438
ec182ebc4,2,0.008509231,0.17925824,0.22168109,0.33261043,0.25794104
917c0bc2b,2,0.04543077,0.24700643,0.25504878,0.18917483,0.26333916
69a1c3147,4,0.026391841,0.15989587,0.23775202,0.24862921,0.32733107
8b86fd668,4,0.061768293,0.31953627,0.24052566,0.17278391,0.20538583
d02c3d99a,3,0.028811337,0.33003095,0.33744812,0.2045849,0.09912464
292447561,4,0.02474772,0.16833858,0.19984657,0.22214805,0.3849191
b28951b61,4,0.02127108,0.2485206,0.30755693,0.27848402,0.14416736
d5a7d4dc9,4,0.017627615,0.26666194,0.22552377,0.2628152,0.22737142
94a4357dd,2,0.029798474,0.19033358,0.20728087,0.1856705,0.38691658
01e5e057b,3,0.031972267,0.29305556,0.24084632,0.23324916,0.20087668
c68936b74,4,0.011016713,0.099398546,0.1445444,0.23217419,0.5128662
d302ad015,1,0.03545379,0.28531036,0.2690138,0.22784741,0.18237463
7fab3c124,2,0.031589735,0.24020348,0.24211591,0.21559858,0.2704923
651d63dd7,0,0.03490433,0.36245435,0.32858282,0.17923564,0.09482284
119903786,3,0.0077549587,0.13476634,0.44596988,0.38409486,0.027413998
92c48ece4,4,0.05124947,0.33944666,0.26970664,0.1653027,0.17429446
7d11f10b1,1,0.051810816,0.22106886,0.21454966,0.18628441,0.3262863
659dc9159,4,0.013831611,0.13179916,0.13654754,0.16339335,0.55442834
51741c1b7,3,0.0103929,0.14653642,0.1709091,0.23947579,0.43268576
988c18c10,4,0.028093522,0.21684359,0.24213432,0.23836242,0.2745661
9c7917558,0,0.05827957,0.36330178,0.20443362,0.15453227,0.21945281
c89dcf5ae,3,0.010488924,0.10454487,0.12286736,0.20806856,0.55403036
ea6d8cb1d,1,0.06820422,0.26551974,0.25805712,0.18439336,0.22382556
324266c95,2,0.022076448,0.23505189,0.3043212,0.2975507,0.14099976
c53fb8a18,2,0.009580971,0.16146028,0.39094454,0.3818092,0.056204975
1a6becd27,1,0.044302043,0.29085696,0.30531475,0.23914018,0.12038604
a29c12bef,4,0.028796537,0.22267646,0.2242299,0.23769829,0.2865988
cae004390,3,0.007631731,0.087195665,0.23404732,0.46445793,0.20666742
26901ccb0,2,0.027320344,0.28229508,0.3022319,0.23909044,0.1490622
bef935312,1,0.0110362815,0.19537397,0.40513378,0.3182363,0.070219696
f922ee758,3,0.04383715,0.29542038,0.2818894,0.19486861,0.18398449
041dd606f,2,0.009446369,0.17308722,0.42056632,0.35069686,0.046203222
ce9d5fb9f,1,0.03579881,0.32864466,0.2640651,0.19371623,0.17777516
3e768f382,3,0.042656865,0.30920267,0.26771346,0.20397201,0.17645496
6003cc8cf,3,0.017157493,0.27638093,0.22203137,0.21821415,0.266216
0f58e5dd5,2,0.023211954,0.26575577,0.34823102,0.262289,0.100512214
80f1863b8,1,0.024534965,0.26962274,0.34520936,0.25485906,0.10577393
b24ac527f,4,0.038189277,0.24077794,0.2297655,0.18846992,0.30279738
05c46d875,2,0.044014804,0.32240474,0.1677516,0.14127049,0.32455838
59b66be84,2,0.022003325,0.1721165,0.21381485,0.21482277,0.37724257
bb675d874,2,0.024575118,0.20815353,0.21416341,0.23300019,0.32010776
e6aceb97f,4,0.0070479773,0.09203363,0.07335525,0.10160449,0.7259586
4175a27e1,4,0.013006997,0.122625,0.16045241,0.18588984,0.5180257
966598774,4,0.021699969,0.15219542,0.19873121,0.23669064,0.39068273
39b7ed1c3,4,0.025183724,0.19026735,0.20455725,0.18180408,0.39818764
015da9e87,0,0.043145888,0.31374165,0.19154954,0.15232953,0.29923335
58906d012,3,0.043088574,0.25699106,0.240159,0.20524897,0.25451237
c14b2f3da,4,0.016993145,0.11879286,0.17481044,0.17811146,0.51129216
a98d5b83b,3,0.016171586,0.13359672,0.18367046,0.22562706,0.44093415
64f41ee68,4,0.0056771846,0.029620323,0.029970607,0.035410404,0.89932144
403aa5c4b,2,0.026369715,0.28417563,0.3462408,0.23276074,0.1104531
5cbe99be7,3,0.012358521,0.21982533,0.37258458,0.3204287,0.0748029
f6beefaeb,1,0.03227973,0.2672031,0.26578,0.21145706,0.2232801
a6236b3b8,4,0.039979633,0.24138823,0.26326418,0.24403873,0.21132922
17ac391be,3,0.013420176,0.18980592,0.24741966,0.3594251,0.18992907
1758efd47,4,0.005392366,0.053845786,0.09714374,0.13128108,0.7123371
797725280,2,0.01640766,0.22191973,0.38858303,0.29735392,0.075735554
406f92f52,3,0.02645834,0.21706048,0.2861161,0.25881055,0.21155453
a55f8d58a,2,0.04012502,0.28617957,0.3467975,0.21486753,0.11203045
ab22c3350,1,0.03931458,0.258126,0.2204006,0.16673535,0.31542346
a7344d7f5,1,0.029650865,0.24949858,0.25467142,0.24197654,0.22420259
e3e70d2b0,3,0.023793416,0.20538105,0.22362295,0.25588998,0.29131258
bcf546cb8,1,0.037305456,0.3479548,0.27659538,0.18021458,0.15792973
6c3d7237b,4,0.040133025,0.24754634,0.22722502,0.20526037,0.2798352
d5ba03e9a,4,0.023301885,0.1508112,0.19334164,0.18261763,0.44992766
83dff4077,2,0.03227739,0.24976818,0.3072005,0.26294297,0.14781095
805dcae38,2,0.016187603,0.13525136,0.1930964,0.30482075,0.35064387
5264f98c4,2,0.023350164,0.2906297,0.20940858,0.22116049,0.2554511
c76384236,3,0.02722465,0.29249614,0.2885569,0.23445237,0.15726994
108da3f0d,4,0.04756414,0.25325704,0.22213803,0.16145742,0.31558338
7d18ee078,2,0.013074518,0.06392301,0.35146385,0.53481925,0.036719292
d37de633e,4,0.030730153,0.22833514,0.22026126,0.18775977,0.3329136
92f84c5b7,3,0.009399167,0.13366373,0.2278548,0.36886612,0.2602162
480f33a74,2,0.046665158,0.32363066,0.289497,0.20312527,0.13708189
48bfc494a,1,0.022248985,0.29809976,0.33636016,0.24548489,0.09780622
aac68c707,2,0.034574673,0.209753,0.264172,0.2508663,0.24063405
92fae4396,3,0.009507354,0.08355316,0.38681337,0.49375185,0.026374273
0e6c32c9f,1,0.030058743,0.26267758,0.27448717,0.21950759,0.21326897
683f1dfd8,4,0.021725075,0.15768912,0.20521152,0.21791662,0.39745775
c37bb10fd,4,0.064003035,0.26567286,0.24023357,0.17917174,0.2509188
4501e7e4f,4,0.021561936,0.22440575,0.19757847,0.22757407,0.32887977
4c40ad026,4,0.008332403,0.10268526,0.1552999,0.28156856,0.45211384
1b154dffa,1,0.039598823,0.2597293,0.27235752,0.21940565,0.20890874
8a6f0c997,2,0.040983688,0.30719465,0.3055742,0.21832192,0.12792549
38664cbf0,2,0.024854312,0.31135562,0.350896,0.21818747,0.094706625
975091325,4,0.03765467,0.19304043,0.21639492,0.21300085,0.33990908
94438a5c5,1,0.038021732,0.32291391,0.30701873,0.20578486,0.12626074
0940ecf2b,4,0.06664463,0.22612306,0.2290886,0.17712693,0.30101678
1e0be9e49,4,0.05398056,0.31828493,0.2642967,0.18416248,0.17927527
c6e763332,2,0.008166983,0.056731567,0.35130858,0.5515664,0.03222646
576dcc546,1,0.00825704,0.06001198,0.102688484,0.1362987,0.6927438
b2385d700,2,0.03470522,0.27487028,0.27633262,0.21298455,0.20110735
6258b0d76,1,0.021583237,0.24709821,0.25678942,0.28083616,0.19369292
ebeebeee4,2,0.02660608,0.29531804,0.30900997,0.24577303,0.12329292
e472219f1,3,0.009781627,0.13635322,0.31617606,0.410571,0.12711805
775d4b52e,4,0.019377662,0.11090846,0.14922275,0.15027185,0.5702193
6cdc6cab4,3,0.031611517,0.31802365,0.31798536,0.20026337,0.13211615
9ccf125f1,3,0.043246534,0.35616985,0.30960017,0.17241469,0.11856872
b80074591,3,0.026331428,0.19049981,0.18397936,0.23378676,0.36540264
0bd867d1b,2,0.026070181,0.2036216,0.20241168,0.25752226,0.31037432
040d87bbb,3,0.025381116,0.2568751,0.22790192,0.2164098,0.27343208
aad08c47b,4,0.04604207,0.3027012,0.27861792,0.2147906,0.1578482
cb0f41a00,4,0.037969552,0.29289135,0.18279566,0.16671975,0.31962368
05febeea3,4,0.027171262,0.19268936,0.20826152,0.20245227,0.36942562
724736153,1,0.010047175,0.2144839,0.3715077,0.3775035,0.026457768
c2284e2e9,2,0.026910892,0.3437946,0.3453702,0.19191249,0.09201177
fcd19b26b,2,0.022351231,0.2822023,0.32189104,0.25186852,0.12168687
76f668025,3,0.013522029,0.20940022,0.41104597,0.3154786,0.050553244
a706b0eb9,1,0.00973318,0.10668993,0.17906289,0.28559282,0.41892117
682ed2e7b,1,0.010047175,0.2144839,0.3715077,0.3775035,0.026457768
5bb802fa1,4,0.025597489,0.25058776,0.24272712,0.22166434,0.25942332
7a3471df7,2,0.03126443,0.2934744,0.26908642,0.22893776,0.17723702
d092253a0,4,0.01430436,0.12973617,0.11412553,0.11489207,0.6269419
6344c2cde,4,0.007216717,0.07687698,0.14417861,0.2566249,0.51510274
cf2ae9919,1,0.034490515,0.30751088,0.23987716,0.20303625,0.21508516
8cf927527,3,0.017174201,0.2583808,0.23586792,0.26817346,0.2204037
3d2745318,2,0.016549682,0.25257733,0.40382525,0.26794556,0.059102174
7575371db,4,0.020431561,0.1955752,0.21669625,0.2896169,0.27768007
954a6e415,1,0.021602822,0.17957652,0.19345872,0.18837163,0.41699025
71f895aa2,4,0.016149517,0.20131433,0.35752347,0.33769903,0.08731364
be07596c5,2,0.015892113,0.14082938,0.24233794,0.3619365,0.2390041
77f9b1470,0,0.0043256776,0.045266002,0.0849287,0.13682659,0.72865313
8813e5e4d,4,0.011941886,0.09690704,0.16716187,0.22915214,0.49483705
9a875f3f6,3,0.040303282,0.274712,0.24695267,0.20185615,0.23617592
3525855b3,4,0.03673052,0.1763158,0.2195662,0.22189032,0.3454972
25fc96414,3,0.011280155,0.21340802,0.38296232,0.31432685,0.078022674
09b5921e9,3,0.010022948,0.11546943,0.4162108,0.4246087,0.033688128
c31f3d3f3,1,0.025265316,0.2750892,0.2791221,0.26246688,0.15805651
4b6c04393,1,0.022763224,0.25621492,0.33142108,0.27438703,0.11521376
19272319c,3,0.026292225,0.23951237,0.26599038,0.23933358,0.22887146
ed9d88a61,4,0.03855256,0.18173584,0.24363501,0.22419731,0.3118793
40d430494,2,0.013388986,0.152221,0.18877283,0.26640686,0.3792103
db1f9bca1,4,0.015781377,0.12960444,0.1231848,0.13821304,0.5932163
5457a593a,4,0.030693006,0.18907215,0.22564389,0.21961562,0.3349754
9f9bfa4d9,4,0.010927819,0.13238128,0.18327612,0.30209142,0.37132335
8bda483ec,3,0.04699702,0.2835485,0.26577628,0.2099127,0.19376546
f222ca167,3,0.021953877,0.2022408,0.32858503,0.34090763,0.106312655
83d36f269,3,0.03961171,0.23043442,0.25830555,0.21634018,0.25530818
90b438e96,4,0.05186257,0.31629524,0.18068077,0.15037379,0.30078766
26cb1c2c0,4,0.009641563,0.12219894,0.1474643,0.23775424,0.48294094
0d653b602,4,0.028788427,0.35183674,0.2991381,0.19377664,0.12646008
44cd12263,4,0.009325094,0.12916093,0.21461537,0.35226226,0.29463634
73d7bb2ce,1,0.038936626,0.28668633,0.2664496,0.22377488,0.18415262
ab17ce306,3,0.017159885,0.2557327,0.335383,0.29519933,0.09652511
2edfe6ec8,3,0.04156579,0.31145462,0.18732022,0.16493987,0.2947195
8df053c7e,2,0.033081364,0.26946178,0.25877345,0.22637096,0.21231247
22145fe75,1,0.02025765,0.19398025,0.2548168,0.31428716,0.21665817
2391fcc9d,3,0.013816765,0.15616614,0.18629842,0.24161772,0.40210092
653b3e668,1,0.03228215,0.31746587,0.30820036,0.20312665,0.138925
4c74d479c,2,0.009076597,0.13467558,0.1894606,0.31016755,0.35661966
082b9a2de,4,0.038941335,0.310798,0.28801242,0.18801506,0.1742332
cb256c605,4,0.032277238,0.3140906,0.33063957,0.19630268,0.12668991
be84c367d,3,0.03462821,0.23785226,0.23776025,0.20064168,0.2891176
07dd9a0a5,3,0.043866277,0.22003652,0.22427906,0.18799329,0.32382488
ea6129e3d,2,0.008883683,0.0931739,0.37191632,0.4701209,0.055905156
a75bbea18,4,0.033106703,0.27826664,0.2555472,0.21195593,0.22112352
36681852f,1,0.020605415,0.14775221,0.14446758,0.15129444,0.5358803
d20ea312e,3,0.029718721,0.24499536,0.24035889,0.21986833,0.2650587
78c3c7f21,3,0.010210136,0.17084835,0.4598467,0.33357024,0.02552456
64904cb52,2,0.02597782,0.18964687,0.25826907,0.24875957,0.27734664
fa323e99f,1,0.037749592,0.33836836,0.23218852,0.18875153,0.20294191
d6f0972d4,3,0.02396456,0.3228642,0.2539204,0.2308147,0.16843611
0532bf9d3,2,0.021379687,0.31298152,0.3696439,0.21617687,0.07981802
731a2ef80,3,0.022442386,0.30746597,0.27720198,0.24446869,0.14842097
f00413d87,1,0.044234674,0.3319564,0.26821664,0.18520314,0.1703892
b1a6fb38c,4,0.010047175,0.2144839,0.3715077,0.3775035,0.026457768
216840542,4,0.011041228,0.22487727,0.18614677,0.22798416,0.34995052
c62de8a15,3,0.030623596,0.3431022,0.35487154,0.18716517,0.084237464
5ec697bec,4,0.048227552,0.31487492,0.21132378,0.18249322,0.24308051
5af078de1,3,0.021443883,0.1353055,0.17531788,0.17886552,0.48906726
1fc6f94cc,4,0.013644248,0.098628916,0.13441549,0.1481002,0.6052111
7b1211e80,4,0.042148132,0.3050518,0.29409486,0.21090047,0.14780472
6ae5689d3,2,0.02255772,0.17938484,0.21118507,0.21352875,0.3733436
6ac38f654,2,0.01879589,0.21340698,0.26279148,0.3260926,0.17891306
f05a5801b,4,0.05460831,0.33595797,0.1782201,0.14583084,0.28538278
776f7e340,2,0.015755346,0.14097497,0.17425354,0.21434984,0.45466632
68a4cd579,1,0.011227646,0.088045,0.14427882,0.18838862,0.56805986
ff47b9a27,1,0.008799448,0.24051584,0.38091853,0.33825213,0.031514045
ba433a9d3,4,0.030913698,0.24369478,0.22121364,0.22383973,0.28033817
09898b12e,2,0.026852563,0.21130332,0.26401132,0.30278465,0.19504814
220e9aa26,4,0.028884383,0.24720879,0.31145012,0.28055766,0.13189904
3c6f9a4e7,1,0.016058372,0.2558612,0.38938195,0.2691087,0.06958977
f08275fdc,2,0.0173708,0.16367698,0.19293496,0.2584455,0.3675718
7d7fddaed,1,0.038299467,0.2299071,0.17114425,0.12282249,0.43782666
1f64d3191,4,0.010139164,0.14892861,0.16366553,0.25473198,0.42253476
916165c1b,1,0.02867792,0.3522162,0.34289694,0.18795952,0.088249356
c42153e51,3,0.014888258,0.24835724,0.38296738,0.2646256,0.08916146
22de1a590,2,0.010203321,0.15088119,0.44060674,0.35556406,0.042744756
29d752f7f,4,0.0051829894,0.047520008,0.08883432,0.14680058,0.7116621
d0566e4db,4,0.033955224,0.22286056,0.27057752,0.22588192,0.24672484
dc589864d,3,0.009387078,0.21395156,0.4171144,0.28918388,0.07036313
ada57411b,2,0.009533539,0.07985305,0.38432327,0.5022778,0.024012353
1e72112bc,3,0.030734472,0.31119937,0.3130796,0.19428922,0.15069741
9bfb6a77f,2,0.028770791,0.28710636,0.29002398,0.20845546,0.18564346
be3247b2c,3,0.009725495,0.063116364,0.3593672,0.5401031,0.027687833
600f8eb25,1,0.010601102,0.24076848,0.32221934,0.31024393,0.11616715
f98b9d62a,1,0.035184197,0.34360605,0.2824823,0.19820103,0.14052644
46bb277b5,3,0.0063169757,0.091611065,0.20102368,0.42546424,0.275584
1347325db,0,0.04531035,0.38849962,0.23337235,0.1705386,0.16227913
11d50c573,4,0.010565751,0.11797623,0.24952903,0.37554863,0.24638037
e998d6d60,2,0.023946494,0.28011408,0.30158237,0.2354944,0.15886259
9d4f21d40,2,0.024335047,0.2045687,0.24481021,0.24075371,0.2855324
ec40d007f,3,0.021259004,0.27576748,0.33118173,0.27286822,0.09892355
bd6528981,4,0.017073488,0.19849491,0.25941056,0.2750274,0.24999368
6bf08dced,3,0.006814622,0.11785556,0.41596696,0.4319779,0.027385045
d0b98e001,1,0.009551525,0.1745136,0.3965508,0.35262182,0.06676226
5bd0c6dc7,2,0.026990794,0.25489816,0.2430545,0.20561405,0.2694425
495528ba4,2,0.037635013,0.32320535,0.2897557,0.18854351,0.1608604
b4d341b10,2,0.010047175,0.2144839,0.3715077,0.3775035,0.026457768
c36ffffdc,3,0.031195832,0.19497259,0.23423588,0.21096249,0.3286332
27e74e45c,2,0.02544982,0.23578817,0.26333293,0.24067466,0.2347544
cc3fe68d2,2,0.037896935,0.2479729,0.24059115,0.19287512,0.2806639
9296c9064,3,0.025564061,0.3080195,0.24456419,0.23713614,0.18471608
bbf3097d0,1,0.04180089,0.35530436,0.28546268,0.17842783,0.13900423
4891fdacd,4,0.017566575,0.11617338,0.17544729,0.19740869,0.49340412
296bafb6e,3,0.03589201,0.34206685,0.29314888,0.18603843,0.14285387
865ee6652,3,0.009523557,0.08982493,0.17412643,0.26453224,0.4619929
88a264f0d,2,0.015386398,0.12868851,0.19072033,0.27243403,0.39277077
