PetID,AdoptionSpeed,resnet_prob_0,resnet_prob_1,resnet_prob_2,resnet_prob_3,resnet_prob_4
5bc5e3faa,1,0.031401075,0.21685201,0.33924583,0.2898891,0.12261198
6c3222742,3,0.06776012,0.14873134,0.37768525,0.2599369,0.1458864
ea65fe96c,4,0.036743257,0.012016478,0.112914994,0.44349092,0.39483437
199f37bc2,4,0.19410181,0.11566674,0.18301252,0.24306846,0.26415044
adff46aad,2,0.06678808,0.10049972,0.29812458,0.11582282,0.41876483
8ba1566de,1,0.080600105,0.44703403,0.36879906,0.07640386,0.02716294
c226ecabd,4,0.047473058,0.008135575,0.019998562,0.07817435,0.8462185
a427984f4,2,0.20674852,0.11583391,0.20842092,0.2396715,0.22932515
4cb849b69,1,0.10787874,0.2119718,0.363911,0.23939787,0.07684063
3ab64c5a4,1,0.2896712,0.18012828,0.40377554,0.07608358,0.050341405
d2b59ecaa,1,0.111105815,0.13410103,0.2791837,0.30201694,0.17359258
515d9508a,3,0.14656764,0.14524963,0.3471621,0.21075733,0.15026335
3653c9384,2,0.08260775,0.06524848,0.2549706,0.21673442,0.38043877
3a7d3c17e,4,0.09494965,0.06477149,0.15771005,0.32269832,0.35987046
54b0c0564,3,0.052985135,0.059116405,0.18009079,0.59421885,0.113588765
6f28d2ab3,2,0.10806367,0.16619144,0.2059049,0.2077321,0.31210783
210c4a637,2,0.16869913,0.2673894,0.24413723,0.21124986,0.1085244
9f3e23878,4,0.11910625,0.30446884,0.33176604,0.14001207,0.1046468
478312b59,2,0.08069962,0.14364329,0.30890045,0.1992951,0.2674616
9e4e77074,2,0.1239204,0.29889792,0.2870511,0.22796416,0.06216636
229beedff,4,0.18595368,0.11788235,0.16157538,0.16751902,0.36706954
d8f35138d,2,0.21105686,0.20323174,0.27392924,0.11955401,0.19222814
b3f69b209,3,0.09142374,0.20684555,0.2998401,0.20226376,0.19962688
a1fb1b5bb,3,0.1631387,0.07849168,0.23223507,0.30439898,0.22173555
5dace0494,1,0.10047739,0.112984926,0.3570635,0.26562497,0.16384919
58ef3eec9,4,0.1166252,0.050608855,0.3147451,0.43210033,0.08592058
a4ade8bb2,1,0.19818377,0.18616506,0.34609744,0.13905299,0.13050069
8b8c686ec,0,0.28893328,0.1847778,0.24346466,0.13140081,0.15142344
858854bb5,4,0.089869745,0.12986888,0.22321855,0.31022367,0.24681917
cf6995fef,1,0.09806887,0.13071555,0.26742625,0.17105325,0.3327361
05bde54cc,2,0.11379853,0.18306515,0.32237974,0.15574048,0.22501612
a8e5ae23a,2,0.08445112,0.112267755,0.19396837,0.37926492,0.23004784
a124a31ee,2,0.09246113,0.04889638,0.064307414,0.2706989,0.52363616
5f235ec16,1,0.054157987,0.58396155,0.20141794,0.0645029,0.095959574
554965e66,1,0.07823286,0.11316198,0.23926435,0.4612504,0.10809037
2b38b60d2,3,0.09655506,0.06398281,0.2592795,0.3800226,0.20016009
408d4d8e0,4,0.09152409,0.4649537,0.20632195,0.1147794,0.12242091
c66946e39,2,0.31494948,0.18549424,0.19772694,0.18176033,0.12006904
fff4a6420,2,0.1305059,0.15391321,0.2697698,0.29085514,0.15495597
e6dff6d40,4,0.10847921,0.30697158,0.25262225,0.15436836,0.17755853
bbfc8a037,2,0.14324142,0.37000918,0.265612,0.16857402,0.052563384
d452218f1,2,0.12994729,0.18773825,0.25106925,0.2478581,0.18338709
21ae91701,4,0.064340144,0.023594417,0.056055147,0.13655773,0.71945256
47fd4a840,4,0.09333876,0.05754515,0.18949889,0.1389849,0.52063227
95e206d02,4,0.08524921,0.25129652,0.27945316,0.22777697,0.15622413
8ff0818d5,3,0.16253595,0.276542,0.27287295,0.19225588,0.09579314
bc9c5a76d,2,0.48352665,0.23117878,0.12437712,0.108277656,0.052639794
483f1aae8,4,0.17436656,0.09098622,0.44828743,0.1979574,0.08840243
2ff9e9534,1,0.12399058,0.18465976,0.33745304,0.2259076,0.12798895
f67d78df8,4,0.1229268,0.032548513,0.18958105,0.2426259,0.41231772
04f7eafde,1,0.19661483,0.117900275,0.3351724,0.23342891,0.11688357
94563fe71,2,0.08752384,0.14935724,0.25628614,0.26512453,0.24170825
460ac160c,1,0.10409334,0.21835734,0.35644647,0.0842168,0.23688605
339a623c4,4,0.12486469,0.14671963,0.35462305,0.27628863,0.097504
0073c33d0,3,0.08804787,0.17716345,0.40633485,0.16070417,0.16774969
20ba919c6,1,0.06427339,0.047291655,0.15839003,0.63656014,0.093484744
79075eca4,2,0.10178039,0.3779754,0.34974086,0.106795214,0.0637081
63dad490d,3,0.10650664,0.11783333,0.45126963,0.22240001,0.10199044
5bee46079,4,0.096738525,0.13746798,0.3929986,0.284339,0.088455856
83ea92fcc,2,0.26292855,0.31878257,0.21083106,0.16891707,0.03854076
f61c4cead,3,0.04791209,0.013298213,0.09353289,0.8083955,0.03686125
3316a5619,0,0.24914199,0.05583592,0.2514027,0.263854,0.1797654
9a2b50582,1,0.09691778,0.11484009,0.27367708,0.20171064,0.3128544
b84ad40b4,2,0.08344157,0.17622043,0.33398074,0.3347621,0.07159512
718a5d950,1,0.18606617,0.1742258,0.1833073,0.19279741,0.26360327
5be134946,4,0.2,0.2,0.2,0.2,0.2
8693c4e7f,0,0.06698552,0.040626295,0.084301196,0.71608603,0.0920009
9be11ef9b,0,0.21060097,0.29380378,0.23492806,0.16973989,0.090927325
474e70ba1,2,0.41022274,0.09522581,0.11755948,0.16071418,0.21627776
d4af42055,4,0.06948569,0.0636237,0.24522306,0.1464711,0.47519642
29bcccb7c,3,0.04820618,0.04193341,0.11410381,0.1573449,0.63841164
1ae9a98d3,3,0.047066938,0.14472884,0.41991293,0.32147732,0.066814
217fcf5f1,1,0.046339393,0.17145863,0.06336938,0.10783442,0.6109982
79bf5eb37,0,0.07137893,0.10477255,0.2532972,0.37778437,0.19276698
67d74124e,4,0.08713808,0.060418993,0.17733936,0.14901605,0.5260875
5e0519e3d,4,0.047743186,0.011182606,0.04969053,0.081614956,0.80976874
a8c336257,1,0.11297966,0.22331287,0.30576393,0.18615833,0.17178518
62955be50,4,0.21535076,0.09948234,0.15620232,0.2590159,0.26994866
a63a0ac25,3,0.22380558,0.13811706,0.29428115,0.17255738,0.17123891
5e8872259,4,0.08532036,0.09084522,0.31430635,0.39601308,0.113515064
e95bb9197,4,0.12512432,0.16890839,0.2615865,0.21957318,0.22480766
c7e61f3c2,3,0.10707384,0.27734727,0.25874498,0.21346228,0.14337167
68b7c23f3,1,0.05270082,0.028346792,0.31107116,0.5301844,0.07769685
14a9958e0,3,0.1368184,0.14668469,0.16487338,0.3416911,0.20993239
ec4089e58,4,0.3017776,0.110916175,0.15731688,0.19766915,0.23232019
5f5bd40ca,1,0.19143514,0.24508946,0.22989531,0.19495189,0.13862815
d3740baed,2,0.07632044,0.14072217,0.21345341,0.27174968,0.29775435
ec182ebc4,2,0.09112247,0.12037431,0.11906877,0.3300596,0.33937487
917c0bc2b,2,0.08731394,0.17549133,0.25320706,0.14016855,0.34381914
69a1c3147,4,0.07145173,0.08276079,0.06807439,0.14723909,0.63047403
8b86fd668,4,0.09939102,0.20600131,0.29122743,0.18786423,0.21551602
d02c3d99a,3,0.12540652,0.2487014,0.36042562,0.20425491,0.061211582
292447561,4,0.2,0.2,0.2,0.2,0.2
b28951b61,4,0.069182426,0.045355428,0.06950789,0.19252637,0.62342787
d5a7d4dc9,4,0.098263234,0.1434989,0.37901074,0.20561306,0.17361413
94a4357dd,2,0.09297133,0.17012598,0.20902874,0.15583077,0.3720432
01e5e057b,3,0.06734427,0.04987525,0.26440808,0.39402696,0.22434543
c68936b74,4,0.09172029,0.07113814,0.24513434,0.39249536,0.19951186
d302ad015,1,0.09062779,0.19231236,0.19636886,0.41553953,0.10515146
7fab3c124,2,0.068798415,0.1945226,0.30089658,0.25294766,0.1828347
651d63dd7,0,0.064082965,0.58387965,0.22135308,0.11552516,0.015159185
119903786,3,0.09006408,0.0930348,0.32797408,0.3827765,0.10615056
92c48ece4,4,0.2,0.2,0.2,0.2,0.2
7d11f10b1,1,0.13333449,0.10940924,0.27931595,0.40086547,0.07707481
659dc9159,4,0.092762806,0.09729175,0.23208392,0.38054553,0.197316
51741c1b7,3,0.054707833,0.11145442,0.37459108,0.16950227,0.28974438
988c18c10,4,0.13655213,0.07153751,0.14095557,0.23453385,0.41642094
9c7917558,0,0.084501445,0.3804642,0.22675437,0.28316873,0.025111187
c89dcf5ae,3,0.16886027,0.1473125,0.30070767,0.21546426,0.1676553
ea6d8cb1d,1,0.16965412,0.34820327,0.21985044,0.18973124,0.07256096
324266c95,2,0.06606671,0.14524312,0.26771757,0.18087275,0.3400998
c53fb8a18,2,0.07291656,0.087092206,0.3300021,0.3475623,0.16242689
1a6becd27,1,0.07777545,0.32537496,0.28649816,0.2602044,0.050146993
a29c12bef,4,0.099502966,0.061112724,0.27347618,0.3682271,0.19768105
cae004390,3,0.116867274,0.1290354,0.264434,0.25945872,0.23020464
26901ccb0,2,0.092994004,0.19528039,0.29311815,0.25926858,0.15933883
bef935312,1,0.07296082,0.12435316,0.24448428,0.2964202,0.26178154
f922ee758,3,0.19182444,0.17709486,0.22860849,0.12966822,0.27280396
041dd606f,2,0.1503995,0.05636647,0.328591,0.39224592,0.07239718
ce9d5fb9f,1,0.15997395,0.25099173,0.258505,0.27079305,0.05973628
3e768f382,3,0.73616236,0.079386376,0.061374255,0.07664019,0.046436705
6003cc8cf,3,0.056626055,0.105034776,0.1695957,0.23706964,0.43167388
0f58e5dd5,2,0.2432142,0.25410447,0.2092887,0.23042992,0.062962726
80f1863b8,1,0.13036741,0.30574244,0.4102805,0.10708034,0.046529345
b24ac527f,4,0.09027918,0.15751922,0.33330542,0.09025714,0.3286391
05c46d875,2,0.105245605,0.11578741,0.2976653,0.25391504,0.22738668
59b66be84,2,0.16608532,0.20328094,0.25121772,0.18140079,0.19801523
bb675d874,2,0.09891924,0.17907043,0.12880574,0.19939353,0.39381105
e6aceb97f,4,0.161537,0.16756743,0.21715963,0.38056913,0.073166825
4175a27e1,4,0.07284237,0.05826895,0.20209174,0.28595334,0.38084355
966598774,4,0.0657744,0.060005363,0.05857719,0.14771312,0.66792995
39b7ed1c3,4,0.20686981,0.20401718,0.21769935,0.14929177,0.22212186
015da9e87,0,0.13229145,0.20448598,0.21472237,0.33313325,0.11536694
58906d012,3,0.120066546,0.081205405,0.28959,0.15271874,0.35641927
c14b2f3da,4,0.06906738,0.35534716,0.24255805,0.10213354,0.23089387
a98d5b83b,3,0.09394916,0.25554663,0.2613384,0.21847029,0.17069547
64f41ee68,4,0.04695316,0.28706172,0.3171284,0.3037904,0.045066305
403aa5c4b,2,0.10536446,0.16114527,0.5162218,0.131545,0.08572345
5cbe99be7,3,0.053849578,0.10062882,0.23471276,0.48990053,0.12090831
f6beefaeb,1,0.079171315,0.16416039,0.30064252,0.35391068,0.10211504
a6236b3b8,4,0.077318385,0.018685833,0.16432364,0.21859887,0.5210733
17ac391be,3,0.060648575,0.06592186,0.40559888,0.38958478,0.07824593
1758efd47,4,0.06466478,0.041543305,0.3151365,0.32646033,0.2521951
797725280,2,0.33921343,0.21378669,0.12884326,0.09639319,0.22176343
406f92f52,3,0.09731475,0.20026277,0.21820864,0.30289355,0.1813203
a55f8d58a,2,0.122787245,0.30816,0.38220274,0.14854199,0.03830798
ab22c3350,1,0.2,0.2,0.2,0.2,0.2
a7344d7f5,1,0.12622733,0.16259629,0.1933433,0.22843257,0.28940055
e3e70d2b0,3,0.09290321,0.22122727,0.25218508,0.19740456,0.23627985
bcf546cb8,1,0.13575123,0.2736343,0.32771066,0.1677942,0.0951096
6c3d7237b,4,0.26296383,0.04302472,0.4298652,0.22869016,0.035456035
d5ba03e9a,4,0.10390307,0.090327665,0.2872781,0.31881574,0.19967546
83dff4077,2,0.24111967,0.0977523,0.3447393,0.2449257,0.07146302
805dcae38,2,0.06731697,0.08353224,0.17836615,0.26227605,0.40850857
5264f98c4,2,0.2,0.2,0.2,0.2,0.2
c76384236,3,0.09392927,0.18499792,0.23370063,0.32545292,0.16191925
108da3f0d,4,0.2,0.2,0.2,0.2,0.2
7d18ee078,2,0.04885954,0.1043615,0.2867828,0.46983305,0.090163134
d37de633e,4,0.18991631,0.22481823,0.12439916,0.1686485,0.29221776
92f84c5b7,3,0.1456834,0.111567244,0.18456051,0.24760035,0.3105885
480f33a74,2,0.07857771,0.4461523,0.23302,0.17692637,0.06532371
48bfc494a,1,0.06806284,0.20834717,0.36902377,0.2737001,0.0808661
aac68c707,2,0.20336784,0.14694154,0.28718,0.28672752,0.07578304
92fae4396,3,0.34414986,0.10289198,0.16643016,0.37138864,0.015139359
0e6c32c9f,1,0.04158845,0.10824488,0.3665701,0.33940285,0.1441937
683f1dfd8,4,0.046050534,0.18943612,0.1323142,0.41484293,0.21735623
c37bb10fd,4,0.08604024,0.72936535,0.089483716,0.082923576,0.012187098
4501e7e4f,4,0.29778466,0.18649453,0.30468273,0.100289896,0.11074821
4c40ad026,4,0.118858434,0.072636254,0.22920895,0.18652306,0.3927733
1b154dffa,1,0.097344905,0.11635312,0.30030495,0.41072887,0.07526823
8a6f0c997,2,0.088555574,0.24090028,0.30156708,0.35199425,0.016982816
38664cbf0,2,0.17016041,0.40485224,0.21091671,0.1308706,0.08319995
975091325,4,0.0656454,0.031054143,0.26145738,0.33476132,0.30708176
94438a5c5,1,0.10247146,0.16655365,0.29883385,0.16556644,0.26657465
0940ecf2b,4,0.08325922,0.069763586,0.11093735,0.29766473,0.43837515
1e0be9e49,4,0.08551794,0.059188362,0.2099947,0.2595622,0.3857368
c6e763332,2,0.19851346,0.06086182,0.35592473,0.23773456,0.14696549
576dcc546,1,0.2,0.2,0.2,0.2,0.2
b2385d700,2,0.15469882,0.15634234,0.28530732,0.13964385,0.26400763
6258b0d76,1,0.17362143,0.46447623,0.09353378,0.16046311,0.10790537
ebeebeee4,2,0.07473043,0.06901078,0.3267041,0.45496216,0.07459242
e472219f1,3,0.08830753,0.096434936,0.18213221,0.30021194,0.33291334
775d4b52e,4,0.03911609,0.006380851,0.01698457,0.04003881,0.8974797
6cdc6cab4,3,0.0506474,0.41108522,0.22884993,0.22752914,0.081888326
9ccf125f1,3,0.31057268,0.1262458,0.11127559,0.23274073,0.21916522
b80074591,3,0.08256639,0.16051666,0.23362163,0.29795066,0.22534464
0bd867d1b,2,0.12457783,0.26860476,0.123548016,0.10567622,0.37759316
040d87bbb,3,0.2,0.2,0.2,0.2,0.2
aad08c47b,4,0.0892766,0.10376725,0.2801869,0.37010148,0.15666778
cb0f41a00,4,0.09162316,0.16079971,0.37118757,0.19274831,0.18364128
05febeea3,4,0.11377685,0.06277988,0.058303375,0.5250082,0.24013166
724736153,1,0.08439575,0.15448087,0.21610746,0.29465103,0.25036487
c2284e2e9,2,0.08564408,0.41261044,0.2570081,0.2083269,0.03641036
fcd19b26b,2,0.07278227,0.12668094,0.38795665,0.2419093,0.17067084
76f668025,3,0.15279557,0.23415439,0.3007489,0.22961201,0.082689054
a706b0eb9,1,0.0515778,0.19917136,0.22095294,0.31062707,0.21767081
682ed2e7b,1,0.16620691,0.18727165,0.36165813,0.17354664,0.11131667
5bb802fa1,4,0.06733372,0.09282149,0.12352357,0.25211677,0.4642045
7a3471df7,2,0.10437486,0.13749576,0.2586221,0.26274294,0.23676434
d092253a0,4,0.073585264,0.16343302,0.3105107,0.33168885,0.12078223
6344c2cde,4,0.08841635,0.068114676,0.0791399,0.15759997,0.6067291
cf2ae9919,1,0.07536487,0.48532018,0.17218406,0.121150315,0.14598066
8cf927527,3,0.0919212,0.3396992,0.2346717,0.15991503,0.17379285
3d2745318,2,0.10051909,0.15348594,0.27317727,0.34775022,0.12506747
7575371db,4,0.08098627,0.063122235,0.12892146,0.3269036,0.40006647
954a6e415,1,0.19766374,0.15807293,0.26217535,0.21225388,0.16983403
71f895aa2,4,0.12052517,0.19453225,0.25930697,0.19816735,0.22746827
be07596c5,2,0.10469072,0.09734454,0.21536937,0.28838193,0.29421338
77f9b1470,0,0.12635231,0.03261745,0.13048057,0.31273162,0.39781806
8813e5e4d,4,0.059909888,0.05044918,0.13482167,0.08408778,0.6707315
9a875f3f6,3,0.06397276,0.12096998,0.29812714,0.31968758,0.19724253
3525855b3,4,0.2,0.2,0.2,0.2,0.2
25fc96414,3,0.10014531,0.06573706,0.15910652,0.37957427,0.2954369
09b5921e9,3,0.04804513,0.048796616,0.24538429,0.57430893,0.08346506
c31f3d3f3,1,0.124089755,0.25729778,0.29001805,0.2525451,0.076049246
4b6c04393,1,0.36904278,0.1548225,0.23610044,0.09534518,0.14468913
19272319c,3,0.07796383,0.04817893,0.17034064,0.48103842,0.22247817
ed9d88a61,4,0.08582762,0.09272252,0.22272861,0.26991114,0.32881013
40d430494,2,0.111377,0.15714887,0.27640414,0.22492424,0.23014574
db1f9bca1,4,0.10677663,0.10758454,0.44371286,0.18542482,0.15650114
5457a593a,4,0.10428056,0.035939552,0.078533985,0.18401496,0.5972309
9f9bfa4d9,4,0.0720614,0.035304323,0.051177215,0.12364157,0.71781546
8bda483ec,3,0.12263551,0.1819557,0.3375191,0.305015,0.052874617
f222ca167,3,0.10585457,0.10611009,0.21961898,0.2817125,0.28670388
83d36f269,3,0.08274425,0.061084133,0.15795016,0.3664093,0.33181214
90b438e96,4,0.05626692,0.15367922,0.25733286,0.34602568,0.18669534
26cb1c2c0,4,0.10526965,0.071892895,0.1609094,0.3297015,0.33222654
0d653b602,4,0.1006721,0.050365943,0.21427228,0.37573066,0.25895905
44cd12263,4,0.064167716,0.0820918,0.12608044,0.28459045,0.44306964
73d7bb2ce,1,0.119367495,0.3677537,0.30123326,0.14665195,0.06499351
ab17ce306,3,0.16097668,0.13087933,0.2602777,0.31629905,0.13156724
2edfe6ec8,3,0.13347466,0.06602208,0.18964133,0.36935586,0.24150613
8df053c7e,2,0.096771024,0.1562797,0.20100984,0.35097322,0.19496624
22145fe75,1,0.146017,0.14970338,0.13902034,0.2971761,0.2680832
2391fcc9d,3,0.08319449,0.031508535,0.16834086,0.26036254,0.45659354
653b3e668,1,0.14183842,0.11192299,0.103764854,0.45310616,0.18936756
4c74d479c,2,0.044560716,0.028793976,0.16873927,0.45100048,0.30690554
082b9a2de,4,0.055189647,0.19845949,0.23946382,0.20727916,0.2996079
cb256c605,4,0.077478305,0.09642331,0.2070139,0.44087768,0.1782068
be84c367d,3,0.2,0.2,0.2,0.2,0.2
07dd9a0a5,3,0.07329382,0.04562598,0.14905497,0.39174998,0.34027523
ea6129e3d,2,0.1088878,0.03955135,0.6408248,0.17730014,0.03343593
a75bbea18,4,0.1637956,0.14221919,0.29637015,0.2834941,0.11412092
36681852f,1,0.4836042,0.17987336,0.20852944,0.07971447,0.048278484
d20ea312e,3,0.22911564,0.28062734,0.22125305,0.17141128,0.09759271
78c3c7f21,3,0.11547786,0.12087036,0.18432544,0.33158186,0.24774446
64904cb52,2,0.041483838,0.2436544,0.1826663,0.43662024,0.09557526
fa323e99f,1,0.06344882,0.21718802,0.31869906,0.3117585,0.08890558
d6f0972d4,3,0.19533171,0.13182428,0.29300696,0.19724856,0.18258849
0532bf9d3,2,0.11340306,0.32108945,0.34029922,0.13094105,0.09426726
731a2ef80,3,0.04089797,0.03810249,0.14130893,0.4024043,0.37728626
f00413d87,1,0.415863,0.16518776,0.13523364,0.13014819,0.15356746
b1a6fb38c,4,0.2,0.2,0.2,0.2,0.2
216840542,4,0.067958124,0.18076424,0.32638168,0.2822063,0.14268969
c62de8a15,3,0.16733398,0.40746102,0.1573205,0.1780269,0.08985763
5ec697bec,4,0.061766624,0.19508325,0.3655275,0.25979334,0.11782931
5af078de1,3,0.08497509,0.24682583,0.33880162,0.22846241,0.10093505
1fc6f94cc,4,0.081259705,0.04233231,0.046949208,0.2370348,0.592424
7b1211e80,4,0.08899018,0.059730597,0.15153919,0.26787376,0.43186626
6ae5689d3,2,0.06608953,0.15840511,0.4423641,0.18970184,0.1434394
6ac38f654,2,0.10990612,0.13237317,0.37978935,0.20638709,0.17154427
f05a5801b,4,0.09526516,0.056373883,0.26707992,0.427366,0.153915
776f7e340,2,0.08165026,0.108354315,0.42269495,0.14176595,0.24553461
68a4cd579,1,0.105742216,0.063942425,0.16153805,0.23871593,0.43006134
ff47b9a27,1,0.106979854,0.07855529,0.44297436,0.29068312,0.08080741
ba433a9d3,4,0.05523681,0.09194137,0.3468984,0.40814787,0.09777555
09898b12e,2,0.049661785,0.064015016,0.30338466,0.44778547,0.13515304
220e9aa26,4,0.11098029,0.08095244,0.08744502,0.26949146,0.4511308
3c6f9a4e7,1,0.09084868,0.14573283,0.28984207,0.44651145,0.02706503
f08275fdc,2,0.05827061,0.13476843,0.33106032,0.31688485,0.15901586
7d7fddaed,1,0.13100204,0.40133786,0.17367798,0.20722875,0.08675335
1f64d3191,4,0.0967662,0.3096176,0.32508603,0.17326416,0.09526598
916165c1b,1,0.15742639,0.26229137,0.2136661,0.33471495,0.03190123
c42153e51,3,0.05471227,0.13334732,0.16199537,0.46759185,0.18235318
22de1a590,2,0.08686687,0.21040206,0.27768463,0.20735511,0.21769127
29d752f7f,4,0.079698145,0.043607064,0.20536311,0.2381672,0.43316448
d0566e4db,4,0.08368854,0.087261654,0.31139645,0.31784844,0.19980487
dc589864d,3,0.13103019,0.09670232,0.13685918,0.39066845,0.24473982
ada57411b,2,0.088972054,0.03996571,0.4783983,0.37233445,0.020329595
1e72112bc,3,0.11348565,0.60760975,0.22627246,0.031180913,0.021451248
9bfb6a77f,2,0.10311506,0.32465553,0.30279234,0.15429057,0.11514642
be3247b2c,3,0.07141436,0.16765237,0.40776315,0.16768648,0.18548365
600f8eb25,1,0.13286932,0.3082853,0.30407596,0.16231121,0.09245816
f98b9d62a,1,0.4675086,0.08954928,0.15156645,0.16278082,0.12859483
46bb277b5,3,0.11778478,0.172834,0.22364587,0.28205994,0.20367539
1347325db,0,0.06362245,0.5324239,0.2159877,0.123070516,0.0648954
11d50c573,4,0.07432791,0.02800924,0.079051666,0.22548741,0.59312373
e998d6d60,2,0.08833647,0.08461727,0.21638463,0.508869,0.101792626
9d4f21d40,2,0.11306353,0.160367,0.30380923,0.16390243,0.25885785
ec40d007f,3,0.074905366,0.2500141,0.27735335,0.3087015,0.08902566
bd6528981,4,0.07763186,0.15277708,0.31294295,0.26944456,0.18720353
6bf08dced,3,0.07531138,0.06985866,0.43673953,0.36957735,0.048513144
d0b98e001,1,0.09406232,0.33070305,0.15405308,0.265549,0.15563254
5bd0c6dc7,2,0.1097413,0.0534967,0.34612757,0.13768005,0.35295436
495528ba4,2,0.10217434,0.14638178,0.18472044,0.32189414,0.24482934
b4d341b10,2,0.15440634,0.037742026,0.18601102,0.36078477,0.26105577
c36ffffdc,3,0.05034868,0.037425097,0.12004525,0.60440373,0.18777727
27e74e45c,2,0.18688838,0.2531701,0.30177924,0.13403751,0.124124795
cc3fe68d2,2,0.087940715,0.08515186,0.5504011,0.15687656,0.11962982
9296c9064,3,0.07378854,0.03705895,0.115416765,0.35574052,0.4179952
bbf3097d0,1,0.08509871,0.1704137,0.2597125,0.40069863,0.08407648
4891fdacd,4,0.05883533,0.082728386,0.13237317,0.12572297,0.6003401
296bafb6e,3,0.10269618,0.18527617,0.2676172,0.1796577,0.26475275
865ee6652,3,0.083487414,0.060251903,0.23864055,0.43454662,0.1830735
88a264f0d,2,0.14487635,0.12857287,0.30589932,0.3432372,0.0774143
0a266921d,1,0.07876555,0.02242392,0.11505877,0.43229684,0.35145485
6dc193313,2,0.123268336,0.11051895,0.32073542,0.18830912,0.25716817
351f3746c,1,0.3836402,0.0669276,0.2010076,0.15747444,0.19095011
6185f59bf,4,0.093214646,0.08518012,0.1958834,0.2256504,0.4000714
f32059805,2,0.08781688,0.056072485,0.19105317,0.41992372,0.24513376
4370b5ff7,2,0.06183779,0.065460585,0.4757282,0.25368336,0.14329007
7ad53619d,4,0.12913118,0.20677972,0.34422573,0.29324818,0.026615217
29a2ecf1f,2,0.056385133,0.29358697,0.24910952,0.2561291,0.14478935
a0124e47a,1,0.12358972,0.059659045,0.17302386,0.4449192,0.19880818
965054b9e,2,0.076651916,0.0583137,0.25710374,0.41987547,0.18805519
380eaa884,2,0.111415,0.23773526,0.2637179,0.27985957,0.107272275
